2503.05,13254,695,1212,172,460
2510.95,16183,695,1212,172,460
2517.94,19096,695,1212,172,460
2525.99,21049,695,1212,173,460
2533.98,22602,695,1212,173,460
2540.97,24187,695,1212,173,460
2549.18,25387,695,1213,173,460
2557,26123,695,1214,173,460
2563.99,26716,695,1214,173,460
2571.93,27180,695,1214,173,460
2580.25,27548,695,1213,173,460
2588.11,27740,696,1213,173,460
2596.34,27932,696,1212,173,460
2603.3,28172,696,1210,173,460
2610.2,28477,696,1208,172,470
2617.95,28749,696,1206,174,470
2626.25,29053,696,1203,174,470
2634.25,29485,697,1200,174,470
2641.28,30013,697,1197,174,470
2649.17,30397,697,1193,173,480
2657.13,30622,697,1190,173,480
2664.11,30782,697,1186,173,480
2672.21,30910,697,1183,173,480
2678.89,31102,696,1180,174,490
2687.14,31262,696,1178,174,490
2695.24,31326,696,1175,174,490
2703.21,31486,695,1174,174,490
2710.2,31502,695,1172,174,490
2718.22,31630,695,1171,174,500
2724.85,31694,694,1171,174,500
2732.85,31678,694,1171,174,500
2740.88,31806,694,1171,174,500
2748.91,31262,694,1171,174,500
2756.2,30045,694,1173,174,500
2764.18,28060,694,1175,174,500
2772.18,24379,694,1178,174,500
2779.18,16551,694,1181,174,500
2947.52,8723,697,1203,172,460
2955.6,11077,697,1203,173,460
2962.58,13254,697,1203,172,470
2970.65,14774,697,1203,172,470
2978.69,16423,697,1203,172,470
2985.7,17848,697,1203,172,470
2993.67,19304,695,1202,172,470
3001.63,21097,695,1202,172,470
3008.7,22506,695,1202,172,470
3017.04,23994,694,1202,172,470
3024.65,24907,694,1202,172,470
3031.86,25579,694,1203,172,470
3039.81,26171,694,1204,172,470
3047.99,26572,694,1205,172,470
3054.61,26860,694,1206,172,470
3063.02,26908,695,1208,171,470
3070.95,27116,697,1209,171,470
3077.9,27308,699,1211,171,470
3085.92,27324,701,1212,171,470
3093.87,27452,704,1213,171,470
3101.91,27500,707,1214,171,470
3109.94,27548,710,1214,172,470
3116.62,27644,713,1214,173,460
3124.91,27532,716,1214,173,460
3131.91,27452,719,1214,173,460
3140.15,27468,720,1213,174,460
3147.92,27452,722,1212,174,460
3154.91,27484,723,1210,174,460
3162.91,27436,724,1209,175,460
3170.93,27372,724,1207,175,460
3178.12,27372,724,1205,176,460
3186.92,27516,723,1204,176,460
3193.91,27580,722,1202,176,470
3201.85,27612,721,1200,176,470
3208.99,27676,720,1198,177,470
3216.92,27820,718,1196,177,470
3223.8,27852,716,1194,177,470
3231.89,27772,715,1193,177,470
3240.04,27836,713,1192,177,480
3247.59,27820,711,1191,177,480
3254.65,27884,710,1190,177,480
3262.6,27932,709,1189,177,480
3269.29,28060,709,1189,177,480
3277.29,28124,709,1189,177,480
3285.31,28204,709,1189,177,480
3292.25,28380,709,1189,176,480
3300.6,28493,710,1190,176,480
3308.56,28573,711,1190,176,480
3315.59,28653,713,1191,176,480
3323.58,28669,714,1192,176,480
3331.49,28605,717,1192,176,480
3338.6,28621,719,1192,176,480
3346.58,28637,721,1192,176,480
3354.61,28653,723,1192,177,480
3361.51,28605,725,1192,177,480
3369.25,28557,726,1192,177,480
3377.57,28589,728,1191,177,480
3384.58,28557,729,1190,177,480
3392.57,28461,730,1189,178,480
3400.57,28493,731,1188,178,480
3407.58,28445,732,1187,178,480
3416.57,28413,732,1186,178,480
3423.59,28413,732,1184,178,480
3430.21,28364,733,1183,178,480
3438.5,28429,733,1181,178,480
3446.45,28413,733,1180,178,480
3454.55,28493,732,1178,179,480
3461.51,28477,731,1176,179,490
3469.55,28573,730,1175,179,490
3477.48,28701,729,1173,179,490
3484.56,28685,727,1172,179,490
3492.22,28685,725,1171,179,490
3500.46,28797,723,1170,179,500
3507.45,28893,720,1169,179,500
3515.53,28925,717,1169,179,500
3523.6,29053,715,1169,179,500
3530.56,29101,712,1169,179,500
3538.43,29181,710,1169,178,500
3546.54,29277,708,1169,178,500
3553.21,29213,707,1169,178,500
3561.54,29165,706,1170,176,500
3575.98,29197,706,1170,176,500
3584.5,29101,706,1171,176,500
3592.18,28236,706,1171,175,500
3599.46,26252,707,1171,175,500
3608.52,22090,708,1172,175,500
3615.16,10628,710,1173,175,500
3997.83,12821,764,1181,178,470
4005.94,15110,764,1181,178,470
4013.98,17367,764,1181,178,480
4020.96,18600,764,1181,178,480
4029.13,19721,765,1181,178,480
4037.01,20793,765,1181,178,480
4043.97,21529,765,1181,178,480
4051.9,22346,766,1182,178,480
4059.96,22954,766,1182,178,480
4067.13,23466,766,1183,178,480
4075.09,23738,767,1184,178,480
4083.11,23978,767,1185,178,480
4090.14,24139,767,1186,178,480
4098.07,24203,767,1187,178,480
4106.16,24251,767,1188,178,480
4113.2,24395,767,1190,178,480
4121.17,24475,767,1191,178,480
4129.01,24603,767,1192,178,480
4137.15,24843,766,1193,178,480
4143.94,25019,766,1193,178,480
4152.27,25163,765,1194,178,480
4160.12,25291,764,1194,178,480
4167.26,25307,763,1194,178,480
4175.82,25355,762,1194,178,480
4183.08,25531,761,1194,178,480
4190.52,25611,760,1194,177,480
4199.19,25563,759,1194,177,480
4206.26,25611,758,1193,177,480
4213.18,25675,757,1192,177,480
4221.06,25611,756,1191,177,480
4228.17,25707,755,1190,177,480
4236.16,25835,754,1189,176,480
4244.19,25947,753,1187,176,480
4251.07,26123,753,1186,176,480
4259.14,26236,752,1185,176,480
4268.58,26300,752,1183,176,480
4274.15,26396,752,1182,176,480
4282.11,26460,752,1180,175,490
4290.03,26508,752,1178,175,490
4298.12,26716,752,1176,175,490
4305.12,27132,752,1175,175,490
4313.02,27452,752,1173,175,490
4321.13,27708,753,1171,177,490
4328.01,27868,753,1170,176,500
4336.08,27932,754,1169,176,500
4344.05,28012,755,1168,176,500
4351.08,28076,756,1167,176,500
4359.01,28124,757,1166,176,500
4366.79,28220,758,1166,176,510
4374,28284,759,1166,176,510
4381.94,28332,760,1166,176,510
4389.94,28380,761,1166,176,510
4396.81,28477,761,1166,176,510
4405.66,28525,762,1166,176,510
4412.81,28621,763,1167,176,510
4419.77,28605,764,1168,176,510
4427.69,28637,765,1169,176,510
4435.8,28621,766,1170,176,510
4442.86,28717,767,1172,176,510
4450.8,28717,768,1174,176,510
4458.86,28717,769,1176,176,510
4466,28717,770,1178,176,510
4473.78,28813,771,1180,176,500
4482.05,28765,772,1182,176,500
4489.73,28845,772,1183,176,500
4497,28829,773,1185,178,500
4505,28765,773,1187,178,500
4511.89,28829,774,1188,178,490
4519.96,28861,774,1189,178,490
4527.96,28861,774,1190,178,490
4535.94,28829,774,1191,178,490
4542.96,28861,774,1192,178,490
4557.48,28813,774,1192,178,480
4573.45,28717,774,1192,178,480
4580.68,28589,774,1192,178,480
4588.68,28573,774,1192,178,480
4596.65,28509,774,1192,178,480
4604.67,28477,774,1192,178,480
4612.2,28493,774,1192,178,480
4619.94,28429,774,1192,178,480
4627,28461,774,1191,178,480
4634.66,28413,774,1191,178,480
4642.97,28493,774,1190,178,480
4650.66,28396,773,1190,178,480
4657.95,28396,773,1189,178,480
4665.67,28445,773,1189,178,480
4674.51,28445,772,1188,178,480
4680.65,28380,772,1188,178,480
4688.85,28429,772,1187,177,480
4696.64,28364,772,1187,177,480
4703.9,28348,772,1186,177,480
4711.79,28364,772,1185,177,490
4726.45,28445,772,1184,177,490
4736.43,28445,772,1183,177,490
4742.88,28413,772,1181,178,490
4749.85,28477,772,1180,178,490
4757.88,28525,772,1178,178,490
4765.8,28589,772,1177,178,490
4772.85,28637,772,1175,178,490
4780.82,28717,772,1173,178,500
4788.89,28845,772,1172,178,500
4796.86,28877,773,1170,178,500
4803.9,28909,774,1169,178,500
4811.89,28941,774,1168,179,500
4818.87,28973,775,1167,179,500
4826.91,28941,776,1166,179,510
4834.96,28957,777,1165,179,510
4841.92,28973,778,1165,179,510
4849.83,29005,779,1165,180,510
4857.9,28957,781,1165,180,510
4865.62,28973,782,1164,180,520
4880.49,28893,783,1164,180,520
4888.82,28877,784,1164,180,520
4895.61,28781,784,1164,180,520
4903.67,28733,785,1164,180,520
4910.82,28765,785,1164,180,520
4918.59,28813,785,1164,180,520
4926.57,28861,785,1164,180,520
4934.65,28829,785,1164,180,520
4941.58,28877,785,1164,181,520
4949.64,28909,785,1164,181,520
4956.58,28877,785,1164,181,520
4964.68,28861,785,1164,181,520
4972.63,28909,785,1164,181,520
4979.61,28797,785,1164,181,520
4987.58,28893,786,1164,181,520
4995.87,28829,786,1164,181,520
5002.61,28845,786,1164,181,520
5010.63,28829,786,1164,181,520
5018.5,28845,786,1164,181,520
5025.84,28861,786,1164,181,520
5041.31,28877,786,1164,181,520
5048.84,28893,786,1164,181,520
5056.58,28909,786,1164,181,520
5064.55,28861,786,1164,181,520
5072.54,28893,786,1164,181,520
5079.46,28861,786,1164,181,520
5087.48,28909,786,1164,181,520
5095.43,28893,786,1164,181,520
5102.44,28909,786,1164,181,520
5111.23,28877,786,1164,181,520
5118.43,28909,786,1164,181,520
5125.49,28893,786,1164,181,520
5133.76,28893,787,1164,181,520
5141.52,28925,787,1164,181,520
5148.54,28941,787,1164,181,520
5156.49,28909,787,1164,181,520
5164.54,28893,787,1164,181,520
5179.39,28925,788,1164,181,520
5194.35,28893,788,1164,181,520
5202.48,28909,788,1164,181,520
5218.33,28925,789,1164,181,520
5240.36,28925,790,1164,181,520
5248.52,28989,790,1164,181,520
5256.51,28925,790,1164,181,520
5263.51,28845,790,1164,181,520
5271.48,28941,790,1164,181,520
5279.42,28845,790,1164,181,520
5287.39,28765,790,1164,181,520
