1821.69,23786,202,1039,168,550
1828.89,23578,202,1039,169,530
1835.88,23450,202,1039,170,520
1843.89,23194,202,1039,171,510
1851.88,23114,202,1039,172,500
1858.88,23210,202,1039,173,490
1867.67,23402,199,1022,173,480
1874.69,23562,198,1014,174,480
1882.59,23514,197,1006,174,480
1890.64,23610,197,998,174,480
1898.64,23850,197,989,174,480
1905.68,24043,198,981,174,480
1912.95,24251,198,973,174,490
1921.8,24539,200,965,174,490
1928.65,24571,201,958,173,490
1936.64,24475,202,952,173,500
1944.72,24443,203,946,173,500
1951.59,24331,205,941,173,500
1959.76,24283,206,938,173,510
1967.76,23194,207,936,171,510
1973.97,21017,209,935,171,510
1982.74,16583,210,935,171,510
1990.63,10564,211,938,171,510
2159.62,18776,204,1019,173,380
2165.82,18680,204,1019,174,390
2173.78,18248,204,1019,174,400
2180.8,17704,204,1019,174,420
2188.82,17976,204,1019,174,430
2196.81,17864,204,1019,174,440
2205.55,18184,210,1026,175,450
2212.55,18728,213,1027,175,460
2220.62,19192,216,1029,175,460
2228.58,19528,219,1030,176,460
2235.57,19913,222,1031,176,470
2243.59,20233,226,1032,176,470
2251.71,20457,229,1032,176,470
2258.58,20729,232,1032,176,470
2266.58,20841,235,1032,177,470
2273.53,20857,237,1031,177,470
2282.53,20729,239,1029,177,470
2289.69,20729,241,1026,177,470
2297.59,20905,243,1022,177,470
2304.53,21049,245,1018,177,470
2312.52,21113,245,1013,177,470
2320.56,21161,246,1008,177,470
2327.57,21257,246,1004,177,470
2335.53,21401,244,1000,178,470
2343.57,21497,243,996,178,470
2349.96,21625,240,993,178,470
2358.52,21737,238,990,178,470
2366.56,21914,235,988,178,480
2373.53,21914,232,987,178,480
2381.51,22186,228,986,178,480
2389.68,22362,225,985,178,480
2396.57,22506,221,985,178,480
2404.59,22554,217,985,178,480
2411.83,22426,214,985,178,480
2419.53,21817,211,986,178,480
2427.57,20041,208,986,178,480
2435.56,16167,207,986,177,480
2442.52,10548,206,986,177,480
2604.54,17159,289,975,176,500
2610.74,16807,289,975,177,490
2618.71,16263,289,975,177,480
2626.73,16423,289,975,177,480
2633.68,16951,289,975,178,480
2641.68,17415,289,975,178,480
2650.6,17976,276,991,179,480
2657.55,18600,274,993,179,480
2665.57,19096,271,994,179,480
2673.47,19432,269,994,179,480
2680.51,19544,266,994,179,480
2688.55,19528,264,994,179,480
2696.52,19416,261,992,179,480
2703.45,19320,259,989,179,480
2711.45,19336,256,986,179,480
2719.55,19528,254,982,178,480
2726.5,19544,253,978,178,480
2734.49,19705,252,973,178,480
2742.43,19865,252,969,177,490
2749.5,20057,252,965,177,490
2757.46,20249,253,961,177,490
2765.45,20329,254,958,175,490
2772.51,20409,256,954,175,490
2780.49,20505,257,952,175,490
2787.8,20633,259,949,175,490
2795.46,20713,261,948,174,490
2803.44,20729,264,946,174,490
2811.42,20921,266,945,174,490
2818.45,21065,268,945,174,490
2826.47,21177,269,945,174,490
2834.46,21561,271,945,174,490
2841.41,21721,273,947,174,490
2848.73,22170,275,948,174,490
2857.44,22362,277,951,175,490
2864.42,22586,278,954,175,490
2872.43,22858,280,957,175,490
2880.39,23018,281,961,175,490
2887.4,23098,282,965,175,490
2895.42,23434,283,968,175,490
2903.34,23578,283,972,175,490
2910.7,23802,283,975,175,490
2918.4,24571,283,977,175,490
2926.38,25099,283,979,177,490
2933.32,25643,283,979,177,490
2941.31,25915,283,979,177,490
2949.36,25851,283,979,177,490
2957.4,25339,283,977,177,490
2964.38,25211,283,975,177,490
2971.7,25307,285,971,177,490
2980.38,25419,287,967,177,490
2987.39,25563,290,962,177,490
2995.41,25387,294,958,177,490
3002.37,25003,299,953,177,490
3011.3,23850,304,949,177,490
3018.34,22746,310,946,177,490
3026.38,21033,317,944,177,490
3032.74,16951,324,943,177,490
3041.34,10692,330,943,177,490
3171.31,21161,333,1022,178,390
3178.56,21321,333,1022,178,400
3186.54,21753,333,1022,178,410
3193.5,22314,333,1022,178,430
3201.51,22826,333,1022,179,440
3209.54,22794,333,1022,179,450
3217.28,22346,333,1024,179,460
3224.61,22986,335,1021,179,470
3233.28,23738,337,1017,179,470
3241.48,24059,339,1012,179,470
3248.34,24235,342,1006,179,470
3256.32,24443,345,999,180,470
3263.32,24635,347,993,180,470
3272.27,24875,350,986,180,480
3279.42,25163,352,980,180,480
3285.64,25483,354,974,180,480
3294.29,25755,356,968,180,480
3302.26,25979,357,963,180,480
3310.31,25851,359,958,180,480
3317.43,25835,360,954,180,480
3325.33,25867,360,950,180,480
3332.27,25915,361,948,180,480
3341.41,25963,361,946,180,480
3347.62,25707,361,945,180,480
3355.31,24395,361,945,179,480
3363.23,22634,361,945,179,480
3371.42,21001,361,947,179,480
3379.4,15319,361,950,179,480
3486.28,22922,317,975,178,440
3493.51,22762,317,975,178,450
3500.46,22042,317,975,177,460
3508.5,21994,317,975,177,460
3516.49,22442,317,975,178,470
3523.49,22458,317,975,178,470
3531.91,22426,338,980,178,480
3540.3,22330,346,981,178,480
3547.31,22266,355,982,179,480
3555.24,20617,364,983,179,480
3563.21,16391,372,984,179,480
3570.23,10468,379,985,180,480
3685.26,21273,396,1030,182,390
3692.44,21321,396,1030,182,400
3700.41,21866,396,1030,182,410
3708.45,22714,396,1030,182,430
3715.45,23066,396,1030,182,440
3723.4,23002,396,1030,182,450
3731.41,22778,396,1030,182,450
3739.24,23050,396,1029,182,460
3747.18,23882,398,1025,183,460
3755.2,24795,400,1018,183,460
3762.18,25595,403,1011,183,460
3770.24,25995,406,1004,183,470
3778.23,26187,409,996,183,470
3784.53,26556,412,988,183,470
3793.18,26908,415,981,183,470
3801.17,27148,418,975,184,470
3808.26,27452,420,969,184,480
3816.12,27548,421,963,184,480
3824.21,27468,422,958,184,480
3831.15,27436,423,955,184,480
3839.34,27420,423,952,185,490
3846.53,27340,423,949,185,490
3854.27,27340,423,948,186,490
3862.18,27308,423,947,186,490
3870.15,26732,423,947,186,490
3877.21,25403,423,947,186,490
3885.24,24107,422,948,186,480
3893.22,22314,421,950,184,480
3901.17,16215,419,953,184,480
3907.53,7331,416,957,184,480
3985.29,18872,386,980,182,480
3991.34,20121,386,980,182,480
3999.37,21193,386,980,182,480
4007.42,22218,386,980,182,480
4015.28,22346,386,980,182,480
4022.42,22282,386,980,182,480
4031.05,22410,395,988,182,480
4039.31,22522,400,989,182,480
4046.25,21673,406,990,182,480
4054.2,18360,413,991,182,480
4062.14,11861,419,991,182,480
4161.19,17624,436,971,183,450
4168.4,17592,436,971,183,460
4176.38,17415,436,971,183,460
4183.38,17880,436,971,183,470
4191.33,19000,436,971,183,480
4199.35,20265,436,971,183,480
4206.38,21033,436,971,183,490
4215.2,21657,448,973,183,490
4222.44,22058,451,975,183,490
4230.12,22346,454,977,185,490
4238.16,22474,457,979,185,490
4246.16,22714,459,981,185,490
4253.19,22858,461,983,185,490
4261.12,22906,463,985,186,490
4269.42,23098,464,987,186,490
4276.18,23322,464,989,186,490
4283.5,23450,464,991,186,490
4292.11,23530,464,992,186,490
4300.12,23626,464,993,187,490
4307.31,23626,462,994,187,480
4315.15,23594,460,994,187,480
4322.18,23482,458,994,187,480
4330.16,23482,455,994,187,480
4338.17,23498,451,992,187,480
4344.46,23530,448,990,186,480
4353.16,23626,445,987,186,480
4361.14,23674,442,984,186,480
4369.44,23738,441,981,186,480
4376.15,23722,440,978,184,480
4384.51,23754,440,974,184,480
4391.09,23850,440,971,184,480
4399.24,24010,442,968,183,480
4406.46,24283,445,966,183,490
4415.32,24219,449,963,183,490
4422.11,24347,454,962,183,490
4430.09,24267,459,961,183,490
4437.24,23546,464,961,183,490
4445.16,22042,469,961,183,490
4453.18,19560,473,963,185,490
4461.08,15495,476,965,185,490
4467.79,9860,478,968,185,490
4537.13,15927,477,991,187,480
4544.33,16935,477,991,187,480
4552.29,16775,477,991,186,470
4559.33,15959,477,991,186,470
4567.32,15895,477,991,187,480
4575.3,15975,477,991,187,480
4583.05,16007,478,986,187,480
4591.16,16231,479,984,187,480
